質量,,AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.318,Ovary_right,"11,200",0.00E+00,0,0,0,,"11,200",0.00E+00,0,0,0,,"11,200",2.41E-09,0.4031,0.1922,0,,"11,200",7.67E-08,0.0721,0.0091,0,,"11,200",1.82E-07,0.0463,0.005,10,,"11,200",2.61E-07,0.0392,0.0046,10,,"11,200",2.97E-07,0.0354,0.0051,10,,"11,200",3.76E-07,0.0317,0.0052,10,,"11,200",4.50E-07,0.0275,0.0045,10,,"11,200",6.67E-07,0.0256,0.0037,10,,"11,200",8.73E-07,0.025,0.0026,10,,"11,200",1.34E-06,0.0259,0.003,10,,"11,200",1.77E-06,0.0276,0.0038,10,,"11,200",2.21E-06,0.0285,0.0042,10,,"11,200",2.58E-06,0.0298,0.0046,10,,"11,200",3.30E-06,0.0311,0.0051,10,,"11,200",4.01E-06,0.0319,0.0056,10,,"11,200",6.54E-06,0.0353,0.0079,10,,"11,200",1.10E-05,0.0366,0.009,10,,"11,200",1.44E-05,0.0354,0.0085,10,,"11,200",1.85E-05,0.0354,0.0084,10,,"11,200",2.19E-05,0.0338,0.0082,10
144.552,pancreas,"11,300",0.00E+00,0,0,0,,"11,300",1.40E-09,0.1291,0.0268,0,,"11,300",3.83E-08,0.0258,0.0011,6,,"11,300",2.31E-07,0.0101,0.0002,10,,"11,300",3.37E-07,0.0082,0.0001,10,,"11,300",3.85E-07,0.0077,0.0001,7.2,,"11,300",4.18E-07,0.0074,0.0001,10,,"11,300",4.88E-07,0.0068,0.0001,10,,"11,300",5.71E-07,0.0064,0.0001,10,,"11,300",8.09E-07,0.006,0.0001,10,,"11,300",1.07E-06,0.006,0.0001,10,,"11,300",1.59E-06,0.0062,0.0001,10,,"11,300",2.09E-06,0.0064,0.0001,10,,"11,300",2.57E-06,0.0066,0.0001,10,,"11,300",3.01E-06,0.0068,0.0001,10,,"11,300",3.88E-06,0.0071,0.0002,10,,"11,300",4.66E-06,0.0074,0.0002,10,,"11,300",7.84E-06,0.0082,0.0002,10,,"11,300",1.27E-05,0.0089,0.0003,10,,"11,300",1.67E-05,0.0092,0.0004,10,,"11,300",2.07E-05,0.0091,0.0004,10,,"11,300",2.48E-05,0.009,0.0004,10
0.615,pituitary_gland,"11,400",0.00E+00,0,0,0,,"11,400",0.00E+00,0,0,0,,"11,400",0.00E+00,0,0,0,,"11,400",1.80E-08,0.4267,0.3953,0,,"11,400",6.36E-08,0.1919,0.2558,0,,"11,400",1.17E-07,0.1592,0.1445,0,,"11,400",1.68E-07,0.1215,0.1302,2.7,,"11,400",2.12E-07,0.0908,0.1154,4.7,,"11,400",2.98E-07,0.0883,0.0697,10,,"11,400",5.07E-07,0.0807,0.0295,10,,"11,400",7.01E-07,0.0841,0.0341,10,,"11,400",1.16E-06,0.0888,0.0434,10,,"11,400",1.51E-06,0.0918,0.0466,10,,"11,400",1.98E-06,0.0984,0.0417,10,,"11,400",2.48E-06,0.0988,0.0441,10,,"11,400",3.03E-06,0.1027,0.055,1.7,,"11,400",3.61E-06,0.0957,0.0688,2.9,,"11,400",6.53E-06,0.0996,0.0657,1.3,,"11,400",1.05E-05,0.0814,0.0418,10,,"11,400",1.55E-05,0.0814,0.0439,10,,"11,400",2.07E-05,0.077,0.0418,10,,"11,400",2.26E-05,0.0701,0.0322,10
844.542,RST_head,"11,600",1.42E-07,0.0042,0,10,,"11,600",3.16E-07,0.003,0,10,,"11,600",3.40E-07,0.0029,0,7.9,,"11,600",2.65E-07,0.0033,0,10,,"11,600",2.22E-07,0.0036,0,10,,"11,600",2.17E-07,0.0037,0,10,,"11,600",2.32E-07,0.0036,0.0001,8.9,,"11,600",2.93E-07,0.0032,0,10,,"11,600",3.74E-07,0.003,0,10,,"11,600",6.12E-07,0.0029,0,10,,"11,600",8.65E-07,0.0029,0,10,,"11,600",1.37E-06,0.003,0,10,,"11,600",1.88E-06,0.0031,0,10,,"11,600",2.36E-06,0.0031,0,10,,"11,600",2.81E-06,0.0032,0,10,,"11,600",3.68E-06,0.0032,0,10,,"11,600",4.46E-06,0.0033,0,10,,"11,600",7.56E-06,0.0035,0,10,,"11,600",1.18E-05,0.0037,0.0001,10,,"11,600",1.51E-05,0.0038,0.0001,10,,"11,600",1.80E-05,0.0037,0.0001,10,,"11,600",2.08E-05,0.0037,0.0001,10
"11,513.35",RST_trunk,"11,700",1.05E-07,0.0013,0,10,,"11,700",2.23E-07,0.001,0,10,,"11,700",2.48E-07,0.0009,0,10,,"11,700",2.29E-07,0.001,0,10,,"11,700",2.20E-07,0.0011,0,10,,"11,700",2.27E-07,0.0011,0,10,,"11,700",2.46E-07,0.0011,0,10,,"11,700",3.06E-07,0.001,0,9.9,,"11,700",3.82E-07,0.0009,0,9,,"11,700",6.06E-07,0.0009,0,10,,"11,700",8.45E-07,0.0009,0,10,,"11,700",1.33E-06,0.0009,0,10,,"11,700",1.80E-06,0.0009,0,10,,"11,700",2.26E-06,0.0009,0,10,,"11,700",2.70E-06,0.0009,0,10,,"11,700",3.53E-06,0.001,0,10,,"11,700",4.29E-06,0.001,0,10,,"11,700",7.35E-06,0.001,0,10,,"11,700",1.17E-05,0.0011,0,10,,"11,700",1.51E-05,0.0011,0,8.8,,"11,700",1.82E-05,0.0011,0,5.3,,"11,700",2.12E-05,0.0011,0,5.7
2171.553,RST_arms,"11,800",1.99E-07,0.0022,0,10,,"11,800",4.12E-07,0.0017,0,10,,"11,800",4.43E-07,0.0016,0,5.5,,"11,800",3.64E-07,0.0018,0,10,,"11,800",3.08E-07,0.002,0,10,,"11,800",2.92E-07,0.002,0,10,,"11,800",3.02E-07,0.002,0,10,,"11,800",3.65E-07,0.0018,0,10,,"11,800",4.58E-07,0.0017,0,10,,"11,800",7.38E-07,0.0016,0,10,,"11,800",1.04E-06,0.0016,0,10,,"11,800",1.65E-06,0.0017,0,10,,"11,800",2.23E-06,0.0017,0,10,,"11,800",2.79E-06,0.0018,0,10,,"11,800",3.30E-06,0.0018,0,10,,"11,800",4.26E-06,0.0018,0,10,,"11,800",5.12E-06,0.0019,0,10,,"11,800",8.38E-06,0.0021,0,10,,"11,800",1.26E-05,0.0022,0,5.3,,"11,800",1.58E-05,0.0023,0,10,,"11,800",1.87E-05,0.0023,0,10,,"11,800",2.14E-05,0.0022,0,10
7795.947,RST_legs,"11,900",1.30E-07,0.0015,0,10,,"11,900",3.20E-07,0.001,0,10,,"11,900",3.64E-07,0.001,0,10,,"11,900",3.12E-07,0.0011,0,10,,"11,900",2.74E-07,0.0012,0,10,,"11,900",2.66E-07,0.0012,0,10,,"11,900",2.78E-07,0.0012,0,10,,"11,900",3.37E-07,0.0011,0,10,,"11,900",4.20E-07,0.0011,0,10,,"11,900",6.67E-07,0.001,0,10,,"11,900",9.33E-07,0.001,0,10,,"11,900",1.47E-06,0.001,0,10,,"11,900",1.99E-06,0.001,0,10,,"11,900",2.48E-06,0.0011,0,10,,"11,900",2.96E-06,0.0011,0,10,,"11,900",3.84E-06,0.0011,0,10,,"11,900",4.64E-06,0.0011,0,10,,"11,900",7.80E-06,0.0012,0,10,,"11,900",1.21E-05,0.0013,0,6.7,,"11,900",1.53E-05,0.0013,0,4.4,,"11,900",1.82E-05,0.0013,0,6.2,,"11,900",2.10E-05,0.0013,0,4.3
35.88,Salivary_gland_left,"12,000",2.71E-11,1,1,0,,"12,000",7.69E-09,0.1037,0.0161,0,,"12,000",5.15E-08,0.0402,0.0025,5,,"12,000",1.46E-07,0.0224,0.0009,10,,"12,000",1.95E-07,0.019,0.0009,10,,"12,000",2.24E-07,0.0178,0.001,10,,"12,000",2.48E-07,0.0168,0.0011,10,,"12,000",3.09E-07,0.0149,0.0012,10,,"12,000",3.81E-07,0.0137,0.001,10,,"12,000",5.95E-07,0.0125,0.0006,6.8,,"12,000",8.35E-07,0.0125,0.0005,10,,"12,000",1.32E-06,0.0127,0.0006,10,,"12,000",1.80E-06,0.0131,0.0006,10,,"12,000",2.27E-06,0.0134,0.0006,10,,"12,000",2.75E-06,0.0137,0.0007,10,,"12,000",3.61E-06,0.0141,0.0007,10,,"12,000",4.40E-06,0.0145,0.0008,10,,"12,000",7.55E-06,0.0159,0.0011,10,,"12,000",1.21E-05,0.0166,0.0014,10,,"12,000",1.62E-05,0.0167,0.0014,10,,"12,000",2.01E-05,0.0162,0.0013,10,,"12,000",2.39E-05,0.0159,0.0014,10
35.88,Salivary_gland_right,"12,100",1.39E-10,0.7676,0.7569,0,,"12,100",1.02E-08,0.0934,0.0142,0,,"12,100",6.35E-08,0.0365,0.0019,10,,"12,100",1.73E-07,0.0209,0.0007,10,,"12,100",2.22E-07,0.0182,0.0007,10,,"12,100",2.43E-07,0.0173,0.0009,10,,"12,100",2.64E-07,0.0165,0.001,10,,"12,100",3.28E-07,0.0148,0.0011,10,,"12,100",3.91E-07,0.0134,0.0009,10,,"12,100",6.21E-07,0.0125,0.0006,5.2,,"12,100",8.63E-07,0.0125,0.0005,5,,"12,100",1.38E-06,0.0128,0.0005,10,,"12,100",1.86E-06,0.0132,0.0006,10,,"12,100",2.33E-06,0.0136,0.0006,10,,"12,100",2.79E-06,0.0138,0.0006,10,,"12,100",3.68E-06,0.0144,0.0007,10,,"12,100",4.46E-06,0.0148,0.0008,10,,"12,100",7.62E-06,0.0161,0.001,10,,"12,100",1.22E-05,0.0169,0.0013,10,,"12,100",1.63E-05,0.0171,0.0015,10,,"12,100",2.04E-05,0.0169,0.0015,10,,"12,100",2.33E-05,0.0165,0.0016,10
155.582,Skin_head_insensitive,"12,200",1.82E-06,0.0023,0,10,,"12,200",1.36E-06,0.0027,0,10,,"12,200",9.51E-07,0.0033,0,10,,"12,200",5.27E-07,0.0047,0.0001,10,,"12,200",3.66E-07,0.0058,0.0001,10,,"12,200",3.07E-07,0.0063,0.0002,8.1,,"12,200",2.97E-07,0.0063,0.0003,10,,"12,200",3.34E-07,0.0058,0.0004,10,,"12,200",4.07E-07,0.0053,0.0003,3.1,,"12,200",6.42E-07,0.005,0.0002,10,,"12,200",9.02E-07,0.005,0.0001,4.8,,"12,200",1.42E-06,0.0053,0.0001,7.5,,"12,200",1.91E-06,0.0055,0.0001,7.3,,"12,200",2.38E-06,0.0056,0.0002,10,,"12,200",2.81E-06,0.0057,0.0002,10,,"12,200",3.55E-06,0.0058,0.0002,10,,"12,200",4.16E-06,0.0058,0.0002,10,,"12,200",6.48E-06,0.0054,0.0003,10,,"12,200",9.80E-06,0.005,0.0003,10,,"12,200",1.25E-05,0.0046,0.0004,10,,"12,200",1.51E-05,0.0044,0.0004,10,,"12,200",1.78E-05,0.0043,0.0004,10
6.324,Skin_head_sensitive(50-100),"12,201",3.52E-06,0.0052,0.0001,3.8,,"12,201",1.79E-06,0.0085,0.0003,3.3,,"12,201",1.10E-06,0.0123,0.0008,2.6,,"12,201",5.57E-07,0.0197,0.0019,2,,"12,201",3.86E-07,0.0257,0.0036,10,,"12,201",3.29E-07,0.0279,0.0057,10,,"12,201",2.96E-07,0.0258,0.0095,1.6,,"12,201",3.40E-07,0.0229,0.0093,2.3,,"12,201",4.28E-07,0.0219,0.0066,3.1,,"12,201",6.87E-07,0.0209,0.0027,10,,"12,201",9.57E-07,0.0203,0.0026,10,,"12,201",1.41E-06,0.0184,0.0029,10,,"12,201",1.81E-06,0.0173,0.0033,10,,"12,201",2.10E-06,0.0155,0.0041,10,,"12,201",2.49E-06,0.0151,0.0042,10,,"12,201",3.16E-06,0.0137,0.006,4.6,,"12,201",3.62E-06,0.0128,0.0086,3.8,,"12,201",5.94E-06,0.0119,0.02,3.1,,"12,201",9.20E-06,0.0111,0.027,2.4,,"12,201",1.23E-05,0.0122,0.0229,2.2,,"12,201",1.50E-05,0.0119,0.0275,2,,"12,201",1.80E-05,0.0155,0.0416,2
871.542,Skin_trunk_insensitive,"12,300",2.22E-06,0.0008,0,10,,"12,300",1.44E-06,0.001,0,10,,"12,300",9.68E-07,0.0013,0,10,,"12,300",5.58E-07,0.0019,0,5.9,,"12,300",4.10E-07,0.0023,0,3.9,,"12,300",3.55E-07,0.0025,0,4.3,,"12,300",3.42E-07,0.0025,0,4.1,,"12,300",3.74E-07,0.0023,0.0001,5.9,,"12,300",4.44E-07,0.0021,0.0001,7.8,,"12,300",6.73E-07,0.002,0,2.4,,"12,300",9.25E-07,0.002,0,10,,"12,300",1.44E-06,0.0021,0,4,,"12,300",1.92E-06,0.0022,0,4.6,,"12,300",2.37E-06,0.0023,0,5.4,,"12,300",2.77E-06,0.0023,0,10,,"12,300",3.47E-06,0.0024,0,10,,"12,300",4.05E-06,0.0024,0,10,,"12,300",6.25E-06,0.0022,0.0001,10,,"12,300",9.51E-06,0.002,0.0001,10,,"12,300",1.23E-05,0.0018,0.0001,10,,"12,300",1.50E-05,0.0017,0.0001,10,,"12,300",1.77E-05,0.0017,0.0001,10
32.368,Skin_trunk_sensitive(50-100),"12,301",3.62E-06,0.0022,0,9.9,,"12,301",1.71E-06,0.0037,0.0001,5.3,,"12,301",1.03E-06,0.0055,0.0001,3.8,,"12,301",5.55E-07,0.0087,0.0003,2.2,,"12,301",4.06E-07,0.0109,0.0007,2,,"12,301",3.47E-07,0.0119,0.0011,1.6,,"12,301",3.39E-07,0.0119,0.0014,10,,"12,301",3.65E-07,0.0105,0.0018,10,,"12,301",4.41E-07,0.0096,0.0014,10,,"12,301",6.67E-07,0.0088,0.0007,2.3,,"12,301",9.13E-07,0.0086,0.0005,10,,"12,301",1.32E-06,0.0078,0.0006,10,,"12,301",1.66E-06,0.0071,0.0006,10,,"12,301",1.98E-06,0.0064,0.0006,10,,"12,301",2.30E-06,0.006,0.0007,10,,"12,301",2.87E-06,0.0053,0.0007,10,,"12,301",3.38E-06,0.0049,0.0009,5.8,,"12,301",5.53E-06,0.0041,0.0027,4.5,,"12,301",8.87E-06,0.0041,0.0054,3.5,,"12,301",1.18E-05,0.0043,0.0078,3,,"12,301",1.47E-05,0.0046,0.0107,3.6,,"12,301",1.73E-05,0.0041,0.0094,3.3
380.919,Skin_arms_insensitive,"12,400",1.99E-06,0.0013,0,10,,"12,400",1.36E-06,0.0016,0,10,,"12,400",9.58E-07,0.002,0,9.2,,"12,400",5.86E-07,0.0028,0,9,,"12,400",4.34E-07,0.0034,0,10,,"12,400",3.77E-07,0.0036,0.0001,8.8,,"12,400",3.63E-07,0.0036,0.0001,3.9,,"12,400",4.00E-07,0.0033,0.0001,5,,"12,400",4.83E-07,0.0031,0.0001,5.4,,"12,400",7.52E-07,0.0029,0.0001,10,,"12,400",1.05E-06,0.0029,0,10,,"12,400",1.65E-06,0.0031,0,5.4,,"12,400",2.22E-06,0.0032,0.0001,10,,"12,400",2.74E-06,0.0033,0.0001,10,,"12,400",3.22E-06,0.0033,0.0001,10,,"12,400",4.05E-06,0.0034,0.0001,10,,"12,400",4.73E-06,0.0033,0.0001,10,,"12,400",7.29E-06,0.0032,0.0001,10,,"12,400",1.09E-05,0.0029,0.0001,10,,"12,400",1.39E-05,0.0027,0.0001,10,,"12,400",1.67E-05,0.0026,0.0001,10,,"12,400",1.94E-05,0.0025,0.0002,10
15.599,Skin_arms_sensitive(50-100),"12,401",3.22E-06,0.0034,0,10,,"12,401",1.60E-06,0.0056,0.0001,5.3,,"12,401",1.02E-06,0.0079,0.0003,3.4,,"12,401",5.86E-07,0.012,0.0007,2.5,,"12,401",4.21E-07,0.0148,0.0014,1.9,,"12,401",3.66E-07,0.0157,0.0023,10,,"12,401",3.52E-07,0.0155,0.0031,10,,"12,401",3.94E-07,0.0141,0.0036,10,,"12,401",4.78E-07,0.0127,0.0022,1.8,,"12,401",7.43E-07,0.012,0.001,5.1,,"12,401",1.06E-06,0.0119,0.0009,10,,"12,401",1.57E-06,0.0107,0.001,10,,"12,401",2.04E-06,0.0096,0.001,10,,"12,401",2.46E-06,0.0089,0.001,10,,"12,401",2.85E-06,0.0083,0.001,10,,"12,401",3.55E-06,0.0073,0.001,10,,"12,401",4.19E-06,0.0069,0.0014,10,,"12,401",6.81E-06,0.0063,0.0047,3,,"12,401",1.06E-05,0.0067,0.0131,2.7,,"12,401",1.37E-05,0.0067,0.0114,2.5,,"12,401",1.65E-05,0.0066,0.0125,3.3,,"12,401",1.92E-05,0.007,0.0145,3
924.67,Skin_legs_insensitive,"12,500",1.99E-06,0.0008,0,10,,"12,500",1.38E-06,0.001,0,10,,"12,500",9.60E-07,0.0013,0,10,,"12,500",5.75E-07,0.0018,0,5.1,,"12,500",4.23E-07,0.0022,0,10,,"12,500",3.65E-07,0.0024,0,5.2,,"12,500",3.50E-07,0.0024,0,5.3,,"12,500",3.82E-07,0.0022,0.0001,5.8,,"12,500",4.55E-07,0.0021,0,8.1,,"12,500",6.99E-07,0.0019,0,3.1,,"12,500",9.69E-07,0.002,0,10,,"12,500",1.51E-06,0.0021,0,3.4,,"12,500",2.02E-06,0.0022,0,4.1,,"12,500",2.50E-06,0.0022,0,5.4,,"12,500",2.93E-06,0.0023,0,6.7,,"12,500",3.69E-06,0.0023,0,10,,"12,500",4.32E-06,0.0023,0,10,,"12,500",6.68E-06,0.0022,0,10,,"12,500",1.00E-05,0.002,0.0001,10,,"12,500",1.28E-05,0.0019,0.0001,10,,"12,500",1.55E-05,0.0018,0.0001,10,,"12,500",1.82E-05,0.0017,0.0001,10
35.025,Skin_legs_sensitive(50-100),"12,501",3.46E-06,0.0022,0,10,,"12,501",1.69E-06,0.0037,0,3.9,,"12,501",1.04E-06,0.0052,0.0001,4.5,,"12,501",5.83E-07,0.0082,0.0003,2,,"12,501",4.21E-07,0.0102,0.0006,1.8,,"12,501",3.61E-07,0.011,0.001,1.9,,"12,501",3.42E-07,0.0108,0.0014,10,,"12,501",3.75E-07,0.0095,0.0015,10,,"12,501",4.45E-07,0.0086,0.001,10,,"12,501",6.96E-07,0.0084,0.0006,2.2,,"12,501",9.59E-07,0.0082,0.0005,10,,"12,501",1.42E-06,0.0076,0.0005,10,,"12,501",1.83E-06,0.0068,0.0005,10,,"12,501",2.16E-06,0.0062,0.0005,10,,"12,501",2.51E-06,0.0058,0.0006,10,,"12,501",3.17E-06,0.0053,0.0006,10,,"12,501",3.73E-06,0.0049,0.0007,10,,"12,501",6.04E-06,0.0045,0.0029,3,,"12,501",9.45E-06,0.0046,0.0057,3.5,,"12,501",1.25E-05,0.0048,0.0078,3.7,,"12,501",1.52E-05,0.005,0.0077,6.4,,"12,501",1.80E-05,0.0046,0.0072,5.8
19.098,Spinal_cord,"12,600",0.00E+00,0,0,0,,"12,600",1.40E-10,1,1,0,,"12,600",5.81E-10,0.3819,0.2617,0,,"12,600",2.54E-08,0.0613,0.0103,4.5,,"12,600",7.37E-08,0.0368,0.005,10,,"12,600",1.18E-07,0.0289,0.0042,10,,"12,600",1.62E-07,0.0244,0.0039,10,,"12,600",2.29E-07,0.0207,0.0035,10,,"12,600",2.99E-07,0.0182,0.0031,10,,"12,600",4.80E-07,0.0157,0.0017,3.5,,"12,600",6.75E-07,0.0154,0.0013,10,,"12,600",1.08E-06,0.0158,0.0013,10,,"12,600",1.50E-06,0.0164,0.0015,10,,"12,600",1.90E-06,0.017,0.0016,10,,"12,600",2.29E-06,0.0176,0.0017,10,,"12,600",3.11E-06,0.0182,0.0018,10,,"12,600",3.80E-06,0.0186,0.0019,10,,"12,600",6.66E-06,0.0192,0.0023,10,,"12,600",1.13E-05,0.0175,0.002,10,,"12,600",1.52E-05,0.0165,0.0019,10,,"12,600",1.90E-05,0.0151,0.0017,10,,"12,600",2.29E-05,0.0144,0.0015,10
187.4,Spleen,"12,700",0.00E+00,0,0,0,,"12,700",1.81E-10,0.2838,0.121,0,,"12,700",6.96E-09,0.0541,0.0047,0,,"12,700",7.93E-08,0.0159,0.0004,10,,"12,700",1.59E-07,0.0111,0.0002,10,,"12,700",2.08E-07,0.0096,0.0002,10,,"12,700",2.40E-07,0.0089,0.0002,10,,"12,700",2.95E-07,0.0081,0.0002,9.6,,"12,700",3.51E-07,0.0076,0.0002,10,,"12,700",5.23E-07,0.0069,0.0001,10,,"12,700",7.06E-07,0.0068,0.0001,10,,"12,700",1.10E-06,0.0068,0.0001,10,,"12,700",1.51E-06,0.0069,0.0001,10,,"12,700",1.91E-06,0.007,0.0001,10,,"12,700",2.31E-06,0.0071,0.0001,10,,"12,700",3.06E-06,0.0073,0.0002,10,,"12,700",3.77E-06,0.0074,0.0002,10,,"12,700",6.75E-06,0.0079,0.0002,10,,"12,700",1.14E-05,0.0084,0.0003,10,,"12,700",1.54E-05,0.0087,0.0003,10,,"12,700",1.91E-05,0.0087,0.0003,10,,"12,700",2.27E-05,0.0085,0.0003,10
40.562,Teeth,"12,800",3.45E-10,0.3794,0.1991,0,,"12,800",6.90E-08,0.0363,0.0025,10,,"12,800",2.87E-07,0.0206,0.0009,10,,"12,800",8.48E-07,0.0143,0.0004,10,,"12,800",1.29E-06,0.0122,0.0002,10,,"12,800",1.51E-06,0.0113,0.0002,10,,"12,800",1.57E-06,0.011,0.0002,10,,"12,800",1.51E-06,0.0111,0.0002,10,,"12,800",1.40E-06,0.0115,0.0003,8.3,,"12,800",1.31E-06,0.0121,0.0004,10,,"12,800",1.42E-06,0.0121,0.0004,10,,"12,800",1.78E-06,0.0125,0.0004,10,,"12,800",2.19E-06,0.013,0.0005,10,,"12,800",2.60E-06,0.0134,0.0005,10,,"12,800",2.99E-06,0.0138,0.0005,10,,"12,800",3.75E-06,0.0145,0.0006,10,,"12,800",4.43E-06,0.015,0.0007,10,,"12,800",7.52E-06,0.0166,0.0009,10,,"12,800",1.23E-05,0.0178,0.0011,10,,"12,800",1.67E-05,0.0179,0.0012,10,,"12,800",2.11E-05,0.0177,0.0013,10,,"12,800",2.52E-05,0.0177,0.0014,10
0.036,Teeth_retention_region,"12,801",2.92E-08,0.9514,0.9993,0,,"12,801",2.10E-07,0.3394,0.3319,1.6,,"12,801",4.29E-07,0.2682,0.2052,1.7,,"12,801",3.53E-07,0.3132,0.3678,1.8,,"12,801",4.36E-07,0.3043,0.2505,1.8,,"12,801",5.03E-07,0.2856,0.1945,1.7,,"12,801",5.35E-07,0.2852,0.22,1.8,,"12,801",5.32E-07,0.2501,0.237,1.7,,"12,801",8.50E-07,0.2335,0.2326,1.6,,"12,801",6.84E-07,0.174,0.2275,1.8,,"12,801",1.14E-06,0.2032,0.2412,1.7,,"12,801",1.37E-06,0.1505,0.274,1.7,,"12,801",2.14E-06,0.1838,0.5542,1.6,,"12,801",2.70E-06,0.111,0.1314,1.5,,"12,801",3.48E-06,0.1036,0.1327,1.4,,"12,801",4.30E-06,0.0993,0.1739,1.5,,"12,801",4.85E-06,0.1213,0.17,1.7,,"12,801",8.73E-06,0.0717,0.1171,2.5,,"12,801",1.47E-05,0.0824,0.1678,2.2,,"12,801",2.16E-05,0.1083,0.272,2.2,,"12,801",2.18E-05,0.0514,0.0879,2.5,,"12,801",2.44E-05,0.0959,0.3397,3.1
20.503,Thymus,"13,100",2.41E-09,0.2307,0.1011,0,,"13,100",1.06E-07,0.0343,0.0017,10,,"13,100",3.47E-07,0.0184,0.0005,10,,"13,100",5.50E-07,0.0145,0.0004,10,,"13,100",5.30E-07,0.0147,0.0006,4.9,,"13,100",5.29E-07,0.0149,0.0007,4.8,,"13,100",5.25E-07,0.0149,0.001,10,,"13,100",5.81E-07,0.0137,0.0011,10,,"13,100",6.72E-07,0.0128,0.0011,10,,"13,100",9.74E-07,0.0122,0.0008,4.8,,"13,100",1.30E-06,0.0124,0.0007,6.3,,"13,100",1.95E-06,0.013,0.0007,7.7,,"13,100",2.55E-06,0.0137,0.0008,7.9,,"13,100",3.12E-06,0.0143,0.0009,8.3,,"13,100",3.64E-06,0.0149,0.001,10,,"13,100",4.58E-06,0.0157,0.0011,10,,"13,100",5.51E-06,0.0164,0.0012,10,,"13,100",8.65E-06,0.0184,0.0017,10,,"13,100",1.36E-05,0.0191,0.002,10,,"13,100",1.77E-05,0.0186,0.002,10,,"13,100",2.11E-05,0.0177,0.002,10,,"13,100",2.40E-05,0.0172,0.0023,10
19.455,Thyroid,"13,200",1.00E-08,0.1121,0.0236,0,,"13,200",3.03E-07,0.0217,0.0007,10,,"13,200",6.62E-07,0.0142,0.0003,10,,"13,200",7.36E-07,0.013,0.0003,10,,"13,200",6.89E-07,0.0137,0.0005,8.2,,"13,200",6.55E-07,0.0143,0.0006,3.9,,"13,200",6.21E-07,0.0146,0.0008,7.6,,"13,200",6.43E-07,0.0141,0.0011,10,,"13,200",7.33E-07,0.0135,0.001,10,,"13,200",1.02E-06,0.0126,0.0008,10,,"13,200",1.34E-06,0.0128,0.0006,4.3,,"13,200",1.98E-06,0.0136,0.0007,7,,"13,200",2.60E-06,0.0142,0.0008,10,,"13,200",3.15E-06,0.015,0.0009,10,,"13,200",3.69E-06,0.0155,0.001,10,,"13,200",4.69E-06,0.0164,0.0011,10,,"13,200",5.49E-06,0.017,0.0012,10,,"13,200",9.12E-06,0.0192,0.0016,10,,"13,200",1.42E-05,0.0203,0.002,10,,"13,200",1.76E-05,0.0202,0.0024,10,,"13,200",2.00E-05,0.0193,0.0027,10,,"13,200",2.21E-05,0.0182,0.0026,10
20.995,Tongue_upper(food),"13,300",0.00E+00,0,0,0,,"13,300",2.21E-10,0.5792,0.3421,0,,"13,300",2.03E-09,0.2558,0.0795,0,,"13,300",5.40E-08,0.0494,0.0039,10,,"13,300",1.49E-07,0.0297,0.0019,10,,"13,300",2.12E-07,0.0245,0.0017,10,,"13,300",2.63E-07,0.0222,0.0017,10,,"13,300",3.35E-07,0.019,0.0017,10,,"13,300",4.21E-07,0.0177,0.0015,10,,"13,300",6.24E-07,0.0165,0.0011,8.3,,"13,300",8.63E-07,0.0166,0.0009,9.3,,"13,300",1.32E-06,0.0172,0.0009,10,,"13,300",1.78E-06,0.0179,0.0009,10,,"13,300",2.24E-06,0.0185,0.001,10,,"13,300",2.66E-06,0.0191,0.0011,10,,"13,300",3.48E-06,0.0199,0.0012,10,,"13,300",4.21E-06,0.0207,0.0013,10,,"13,300",7.16E-06,0.0223,0.0017,10,,"13,300",1.16E-05,0.0234,0.0022,10,,"13,300",1.60E-05,0.0239,0.0024,10,,"13,300",2.01E-05,0.0239,0.0025,10,,"13,300",2.38E-05,0.0232,0.0024,10
40.415,Tongue_lower,"13,301",0.00E+00,0,0,0,,"13,301",6.68E-10,0.4416,0.3707,0,,"13,301",4.62E-09,0.1367,0.03,0,,"13,301",7.40E-08,0.0326,0.0016,10,,"13,301",1.72E-07,0.0211,0.0008,10,,"13,301",2.44E-07,0.0177,0.0007,10,,"13,301",2.91E-07,0.0162,0.0007,10,,"13,301",3.75E-07,0.0143,0.0007,10,,"13,301",4.52E-07,0.0133,0.0007,10,,"13,301",6.69E-07,0.0122,0.0005,10,,"13,301",9.14E-07,0.0123,0.0004,10,,"13,301",1.40E-06,0.0127,0.0004,10,,"13,301",1.87E-06,0.0132,0.0005,10,,"13,301",2.33E-06,0.0136,0.0005,10,,"13,301",2.79E-06,0.014,0.0005,10,,"13,301",3.58E-06,0.0144,0.0006,10,,"13,301",4.33E-06,0.0148,0.0007,10,,"13,301",7.66E-06,0.0165,0.0008,10,,"13,301",1.26E-05,0.0176,0.0011,10,,"13,301",1.67E-05,0.018,0.0012,10,,"13,301",2.02E-05,0.0179,0.0014,10,,"13,301",2.46E-05,0.0177,0.0013,10
